"userId","merchantFrequencies"
"637bc21121384dd2db13eac5","[{""company"":""Best Buy"",""frequency"":1},{""company"":""Famous Footwear"",""frequency"":1},{""company"":""Dick's Sporting Goods"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"637be5d121384dd2db144c2f","[{""company"":""Walmart"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":2}]"
"6383abd240b1cd7b2a2382e2","[{""company"":""Sezzle"",""frequency"":7},{""company"":""Walmart"",""frequency"":1},{""company"":""Kohl's"",""frequency"":2},{""company"":""GrubHub"",""frequency"":1}]"
"638534c721384dd2db20abb9","[{""company"":""Walgreens Co."",""frequency"":8}]"
"6386be7021384dd2db2346b0","[{""company"":""Levi's"",""frequency"":1}]"
"638930ff21384dd2db2d805b","[{""company"":""Best Buy"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1}]"
"638adda8bce3b0f88883f0d7","[{""company"":""Walgreens Co."",""frequency"":1}]"
"638b2a54bce3b0f888849b8f","[{""company"":""Credit Karma"",""frequency"":6}]"
"638b611257b18c90c107daa0","[{""company"":""Verizon Communications"",""frequency"":2},{""company"":""CVS Pharmacy"",""frequency"":1}]"
"638b78e057b18c90c107fafc","[{""company"":""Walmart"",""frequency"":2},{""company"":""Sam's Club"",""frequency"":2}]"
"638e270257b18c90c112a04c","[{""company"":""Old Navy"",""frequency"":2},{""company"":""Walmart"",""frequency"":1}]"
"639216950f040663f1340649","[{""company"":""Paramount+"",""frequency"":2}]"
"63921ab30f040663f13429ba","[{""company"":""Walmart"",""frequency"":1}]"
"6394346c59bef557b0f9752c","[{""company"":""Rite Aid"",""frequency"":1},{""company"":""Stop & Shop"",""frequency"":1},{""company"":""BJs Wholesale Club"",""frequency"":1}]"
"6394afd5d241f625e4802a84","[{""company"":""Verizon Communications"",""frequency"":1}]"
"6394df41d241f625e48048ef","[{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Sezzle"",""frequency"":13}]"
"63966307d241f625e482380d","[{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2}]"
"6396af26d241f625e482d15a","[{""company"":""CVS Pharmacy"",""frequency"":2},{""company"":""Sezzle"",""frequency"":3}]"
"639792649dfa4a7936666627","[{""company"":""Walgreens Co."",""frequency"":5},{""company"":""Walmart"",""frequency"":1},{""company"":""Xfinity"",""frequency"":1}]"
"639ca6307c143eccfd2eb5d0","[{""company"":""BJs Wholesale Club"",""frequency"":2},{""company"":""Walmart"",""frequency"":1}]"
"639caea33beeb906e3b8e293","[{""company"":""Credit Karma"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":2}]"
"639cb4997c143eccfd2ffb1c","[{""company"":""Walmart"",""frequency"":1}]"
"639d23057c143eccfd341cd4","[{""company"":""Walmart"",""frequency"":17}]"
"639da7cf3beeb906e3c66cee","[{""company"":""Walmart"",""frequency"":2}]"
"639e42a53beeb906e3cc68ac","[{""company"":""CVS Pharmacy"",""frequency"":1}]"
"639f28b73beeb906e3d7fe29","[{""company"":""BJs Wholesale Club"",""frequency"":1}]"
"639f600f3beeb906e3d916be","[{""company"":""Paramount+"",""frequency"":1}]"
"63a253f273bb155c92b57ce1","[{""company"":""Sezzle"",""frequency"":1}]"
"63a350d3047dc35ba291381a","[{""company"":""Rite Aid"",""frequency"":1}]"
"63a36bb9047dc35ba292c9b7","[{""company"":""Walmart"",""frequency"":3},{""company"":""HP"",""frequency"":1}]"
"63a3b245047dc35ba29893e3","[{""company"":""Walmart"",""frequency"":6},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""BJs Wholesale Club"",""frequency"":3}]"
"63a45cbb047dc35ba29f6ddb","[{""company"":""Paramount+"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"63a7a5b973bb155c92deaa87","[{""company"":""Walmart"",""frequency"":6}]"
"63a8dfb773bb155c92e731e3","[{""company"":""Walmart"",""frequency"":16},{""company"":""Verizon Communications"",""frequency"":2},{""company"":""Food Lion"",""frequency"":4}]"
"63ab1ce0047dc35ba2e37b68","[{""company"":""Walmart"",""frequency"":3},{""company"":""Groupon Inc."",""frequency"":2},{""company"":""Verizon Communications"",""frequency"":2}]"
"63abc099047dc35ba2ead734","[{""company"":""CVS Pharmacy"",""frequency"":1}]"
"63b0cc47047dc35ba21baa01","[{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walmart"",""frequency"":1},{""company"":""Best Buy"",""frequency"":1},{""company"":""Sezzle"",""frequency"":2}]"
"63b3c80a73bb155c92308979","[{""company"":""Walmart"",""frequency"":4},{""company"":""Walgreens Co."",""frequency"":1}]"
"63b47b97b813a41148de0168","[{""company"":""Verizon Communications"",""frequency"":2}]"
"63b4bd3eb813a41148e11b70","[{""company"":""Walmart"",""frequency"":2}]"
"63b4d3dab813a41148e22fcb","[{""company"":""Sezzle"",""frequency"":1}]"
"63b6f28f74c535bea3648e98","[{""company"":""Walmart"",""frequency"":5},{""company"":""Xfinity"",""frequency"":2}]"
"63b90e0c91a8d735fbf3eb76","[{""company"":""Walmart"",""frequency"":3}]"
"63b9173591a8d735fbf4b67f","[{""company"":""Walmart"",""frequency"":2}]"
"63bca7d00930e9fd1f5140ef","[{""company"":""Rite Aid"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":3},{""company"":""Macy's Inc."",""frequency"":1},{""company"":""GrubHub"",""frequency"":1},{""company"":""Sephora"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2}]"
"63be6604fbcc79db9ab3901f","[{""company"":""Food Lion"",""frequency"":1}]"
"63bf04540930e9fd1f6860c2","[{""company"":""CVS Pharmacy"",""frequency"":4},{""company"":""GrubHub"",""frequency"":1}]"
"63c09c14a5077463236e5a8e","[{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Office Depot"",""frequency"":1},{""company"":""Sam's Club"",""frequency"":2}]"
"63c5064ea5077463238fd677","[{""company"":""Walmart"",""frequency"":1},{""company"":""Xfinity"",""frequency"":1},{""company"":""Sezzle"",""frequency"":1}]"
"63c64453a5077463239a1132","[{""company"":""Walmart"",""frequency"":2}]"
"63c852139a075782b8be6bf1","[{""company"":""Walmart"",""frequency"":6}]"
"63c86088c8d3ce62f3e2e35c","[{""company"":""Nordstrom"",""frequency"":2},{""company"":""BJs Wholesale Club"",""frequency"":5},{""company"":""Xfinity"",""frequency"":2},{""company"":""Sezzle"",""frequency"":5},{""company"":""Sam's Club"",""frequency"":1},{""company"":""Kohl's"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"63c9c21dc8d3ce62f3ed2e87","[{""company"":""Walmart"",""frequency"":1}]"
"63cb44ecc8d3ce62f3f6b31c","[{""company"":""Microsoft"",""frequency"":1},{""company"":""Walmart"",""frequency"":10}]"
"63cd9b919a075782b8e2fa00","[{""company"":""Walmart"",""frequency"":1}]"
"63ce71bac8d3ce62f313bf67","[{""company"":""Walmart"",""frequency"":4}]"
"63cece009a075782b8eb8397","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63cefbaac8d3ce62f31ad651","[{""company"":""Best Buy"",""frequency"":1}]"
"63cf0668c8d3ce62f31b6197","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63cf12249a075782b8f1244b","[{""company"":""Walmart"",""frequency"":3}]"
"63cf1fb79a075782b8f1d4d4","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63cf5477c8d3ce62f31febb1","[{""company"":""Walmart"",""frequency"":1}]"
"63cf6d92c8d3ce62f321e8f3","[{""company"":""Walmart"",""frequency"":5}]"
"63cf7834c8d3ce62f3231fc9","[{""company"":""Burton"",""frequency"":1}]"
"63cf78789a075782b8f72f99","[{""company"":""Walmart"",""frequency"":1}]"
"63cfa5919a075782b8f8b4be","[{""company"":""Walmart"",""frequency"":10}]"
"63cfa97b9a075782b8f8d9f1","[{""company"":""Walmart"",""frequency"":5}]"
"63cfd3fd9a075782b8fb43be","[{""company"":""Panera Bread"",""frequency"":1}]"
"63d004169a075782b8fe1b34","[{""company"":""Walmart"",""frequency"":1}]"
"63d00b839a075782b8fec07b","[{""company"":""Walmart"",""frequency"":1}]"
"63d019d89a075782b8ff3f4f","[{""company"":""Walmart"",""frequency"":1},{""company"":""Microsoft"",""frequency"":1}]"
"63d02261c8d3ce62f32af8f9","[{""company"":""Walmart"",""frequency"":1}]"
"63d02b2fc8d3ce62f32b856b","[{""company"":""Walmart"",""frequency"":5},{""company"":""Food Lion"",""frequency"":3}]"
"63d03dcec8d3ce62f32d7aa2","[{""company"":""Walmart"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1}]"
"63d03eb5c8d3ce62f32db650","[{""company"":""Walgreens Co."",""frequency"":4}]"
"63d0462f9a075782b8035e32","[{""company"":""Walmart"",""frequency"":6}]"
"63d04d939a075782b8041778","[{""company"":""Walmart"",""frequency"":1}]"
"63d04f019a075782b8045c59","[{""company"":""Meta"",""frequency"":1}]"
"63d051adc8d3ce62f33164c3","[{""company"":""Walgreens Co."",""frequency"":3},{""company"":""CVS Pharmacy"",""frequency"":1}]"
"63d065579a075782b80654ff","[{""company"":""CVS Pharmacy"",""frequency"":1}]"
"63d0a5979a075782b8082a9d","[{""company"":""Walmart"",""frequency"":1}]"
"63d0af77c8d3ce62f3367be9","[{""company"":""GrubHub"",""frequency"":1}]"
"63d0bf2cc8d3ce62f3378f47","[{""company"":""Walgreens Co."",""frequency"":2}]"
"63d0c05c9a075782b80a28d9","[{""company"":""Nike"",""frequency"":1}]"
"63d0dcaf9a075782b80b5361","[{""company"":""AT&T"",""frequency"":1}]"
"63d0f006c8d3ce62f339b240","[{""company"":""Walmart"",""frequency"":2}]"
"63d13bc49a075782b80ee59c","[{""company"":""Paramount+"",""frequency"":1},{""company"":""Groupon Inc."",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":4},{""company"":""Food Lion"",""frequency"":3},{""company"":""Best Buy"",""frequency"":1}]"
"63d15e829a075782b810c125","[{""company"":""Walmart"",""frequency"":2}]"
"63d162109a075782b810cee3","[{""company"":""Walgreens Co."",""frequency"":3}]"
"63d177469a075782b8120ccf","[{""company"":""Meta"",""frequency"":10}]"
"63d1821d9a075782b8126dd4","[{""company"":""CVS Pharmacy"",""frequency"":1}]"
"63d183009a075782b81278a2","[{""company"":""Best Buy"",""frequency"":1}]"
"63d1864d9a075782b812e10d","[{""company"":""Walmart"",""frequency"":2}]"
"63d1c605c8d3ce62f347273e","[{""company"":""Walgreens Co."",""frequency"":2}]"
"63d1cd54c8d3ce62f34797f5","[{""company"":""Sam's Club"",""frequency"":1}]"
"63d1ce2b9a075782b8171867","[{""company"":""AT&T"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":4},{""company"":""Nespresso"",""frequency"":1}]"
"63d1ddc6c8d3ce62f3491fc3","[{""company"":""Food Lion"",""frequency"":1}]"
"63d1ea20c8d3ce62f349be13","[{""company"":""Food Lion"",""frequency"":2}]"
"63d1f9ddc8d3ce62f34a5461","[{""company"":""Verizon Communications"",""frequency"":1}]"
"63d21a059a075782b81a2abe","[{""company"":""CVS Pharmacy"",""frequency"":1}]"
"63d21f6bc8d3ce62f34c3e97","[{""company"":""Walgreens Co."",""frequency"":2}]"
"63d222dfc8d3ce62f34c6be1","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63d2250bc8d3ce62f34c96b7","[{""company"":""Walmart"",""frequency"":1}]"
"63d230bac8d3ce62f34dc5ec","[{""company"":""The Children's Place"",""frequency"":1}]"
"63d245209a075782b81c7e9c","[{""company"":""Walmart"",""frequency"":6},{""company"":""Walgreens Co."",""frequency"":4}]"
"63d25634c8d3ce62f34f6bec","[{""company"":""Best Buy"",""frequency"":1}]"
"63d25843c8d3ce62f34f7554","[{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"63d28532c8d3ce62f351175c","[{""company"":""Walmart"",""frequency"":1}]"
"63d286a3c8d3ce62f35123d9","[{""company"":""Meta"",""frequency"":7}]"
"63d291c3cd412c535ee16ba1","[{""company"":""Meta"",""frequency"":4}]"
"63d2aef902c4dabff3875ff6","[{""company"":""Walmart"",""frequency"":2}]"
"63d2c70df7d77b5f0efb3776","[{""company"":""Walmart"",""frequency"":1}]"
"63d2c7d902c4dabff38873be","[{""company"":""Walmart"",""frequency"":1}]"
"63d2cbb8f7d77b5f0efbcef7","[{""company"":""Best Buy"",""frequency"":3}]"
"63d2ce1af7d77b5f0efbfea3","[{""company"":""Walmart"",""frequency"":1},{""company"":""Expedia"",""frequency"":1}]"
"63d2d7cdf7d77b5f0efda175","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63d2e396351e404ddd786f40","[{""company"":""CVS Pharmacy"",""frequency"":1}]"
"63d2f6ce0137c2e1bfffd200","[{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"63d302a94aff9888ec188e3d","[{""company"":""Walmart"",""frequency"":1}]"
"63d318c80137c2e1bf023e51","[{""company"":""Walmart"",""frequency"":3}]"
"63d31eba4aff9888ec19b3e8","[{""company"":""Expedia"",""frequency"":1}]"
"63d326f50137c2e1bf036ff1","[{""company"":""Best Buy"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"63d32f6a0137c2e1bf03f7dd","[{""company"":""Walmart"",""frequency"":1}]"
"63d338eb4aff9888ec1c48c5","[{""company"":""Walmart"",""frequency"":1}]"
"63d33c800137c2e1bf06c4de","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63d360050137c2e1bf093a8a","[{""company"":""Walmart"",""frequency"":2}]"
"63d365504aff9888ec1de801","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63d382750137c2e1bf0b7fe0","[{""company"":""Stop & Shop"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":4}]"
"63d38b280137c2e1bf0bf767","[{""company"":""Walmart"",""frequency"":2}]"
"63d39c164aff9888ec20446c","[{""company"":""Walmart"",""frequency"":1}]"
"63d3ae260137c2e1bf0cfb7b","[{""company"":""Walmart"",""frequency"":1}]"
"63d3c4314aff9888ec216b8e","[{""company"":""Walmart"",""frequency"":1}]"
"63d3cbf70137c2e1bf0d7f74","[{""company"":""Walmart"",""frequency"":1}]"
"63d3f909f99eba7157a7f75b","[{""company"":""Walmart"",""frequency"":6}]"
"63d426c471fbfd98e1b1700c","[{""company"":""GoDaddy"",""frequency"":1}]"
"63d430f0f99eba7157ab7a26","[{""company"":""Walmart"",""frequency"":2},{""company"":""Meta"",""frequency"":2}]"
"63d436e2f99eba7157abb206","[{""company"":""Meta"",""frequency"":2}]"
"63d439c4f99eba7157abc397","[{""company"":""Walmart"",""frequency"":1},{""company"":""Food Lion"",""frequency"":1}]"
"63d48d12f99eba7157af467e","[{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"63d49a20f99eba7157b08d24","[{""company"":""Walmart"",""frequency"":1}]"
"63d49bedf99eba7157b08fd2","[{""company"":""Walmart"",""frequency"":6},{""company"":""Walgreens Co."",""frequency"":1}]"
"63d4a9a271fbfd98e1b76e48","[{""company"":""GrubHub"",""frequency"":1}]"
"63d4bc0f71fbfd98e1b8f84a","[{""company"":""Walmart"",""frequency"":1}]"
"63d5139171fbfd98e1bc3f92","[{""company"":""Walgreens Co."",""frequency"":2}]"
"63d53232f99eba7157b82f63","[{""company"":""Walgreens Co."",""frequency"":3},{""company"":""Walmart"",""frequency"":2}]"
"63d53693f99eba7157b861b3","[{""company"":""CVS Pharmacy"",""frequency"":13}]"
"63d55528f99eba7157b94189","[{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":6}]"
"63d55a74f99eba7157b97327","[{""company"":""Food Lion"",""frequency"":1}]"
"63d561e0f99eba7157b9d6e3","[{""company"":""Walmart"",""frequency"":2}]"
"63d56250f99eba7157b9dec0","[{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walmart"",""frequency"":4}]"
"63d57310f99eba7157ba8b1f","[{""company"":""AT&T"",""frequency"":4}]"
"63d59f3771fbfd98e1c110fd","[{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walmart"",""frequency"":2}]"
"63d5da6a71fbfd98e1c2811a","[{""company"":""Walmart"",""frequency"":1},{""company"":""Meta"",""frequency"":1}]"
"63d6e38271fbfd98e1c9e3ce","[{""company"":""Walmart"",""frequency"":2}]"
"63d70926f99eba7157c504ba","[{""company"":""Walmart"",""frequency"":1}]"
"63d73bc1f99eba7157c5f57f","[{""company"":""Walmart"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1}]"
"63dfda5bb6f9df4b2bf96e57","[{""company"":""Dick's Sporting Goods"",""frequency"":1}]"
"63e59be820f69e7fa818d30a","[{""company"":""Walgreens Co."",""frequency"":1}]"
"63e9575020f69e7fa828c44c","[{""company"":""Panera Bread"",""frequency"":1},{""company"":""Lemonade"",""frequency"":1},{""company"":""Costco"",""frequency"":3}]"
"63f6128b20064510c6209bd9","[{""company"":""Walmart"",""frequency"":1}]"
"63f7c143f38c6850873f31a7","[{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Best Buy"",""frequency"":2}]"
"63f8cb659c2d10cfd2cdb6ff","[{""company"":""Walmart"",""frequency"":1}]"
"640122b19c2d10cfd20f2612","[{""company"":""Staples"",""frequency"":2}]"
"64032849f38c685087a5bd1c","[{""company"":""Walmart"",""frequency"":1}]"
"6411ff4b2cccf3aea320f476","[{""company"":""Lemonade"",""frequency"":1},{""company"":""Sephora"",""frequency"":1},{""company"":""Kiehl's Since 1851"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1}]"
"6423440b05b6cf658dda7473","[{""company"":""Best Buy"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"642b95e7227b54367d8a014e","[{""company"":""Kohl's"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":3}]"
"642c37e5227b54367d8d28a1","[{""company"":""Walmart"",""frequency"":3}]"
"642e05c82e60a324ad6fbf24","[{""company"":""Rite Aid"",""frequency"":1},{""company"":""Best Buy"",""frequency"":1}]"
"642e14da2e60a324ad706342","[{""company"":""Walmart"",""frequency"":3}]"
"643030562e60a324ad7e4b39","[{""company"":""Walmart"",""frequency"":1}]"
"64303b852e60a324ad7e7e4f","[{""company"":""Madewell"",""frequency"":3},{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Panera Bread"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":1}]"
"6430da742e60a324ad837e14","[{""company"":""GrubHub"",""frequency"":2}]"
"643307672e60a324ad91f58b","[{""company"":""Best Buy"",""frequency"":1},{""company"":""Nordstrom"",""frequency"":1}]"