"transactionId","acceptorName"
"661c2366206a2771e616aacf","APP*Astroline.today"
"661c422df86fb3efcf6d74f2","THE BOTTLENOSE WINE CO"
"661fc9fe40ebaf6b2c2b5275","LINE AUSTIN FOOD & BEV"
"661ffaef5c7e051a2494ae2b","HARRIS TEETER FUEL #353"
"662194fd3813abbae1848627","3325 LAS VEGAS BLVD SOU"
"662234d53813abbae185cec4","UBER * PENDING"
"662261603813abbae187e164","PAGHIPOCO - VIA SCALO.."
"6622820f3813abbae1887178","VINEYARD VINES LLC"
"66229f92206cf7573c9b591e","TST* TAIM - CITY SPIRE"
"6622a3ce3813abbae1891acc","TOBACCO PLUS MINI MART"
"662314a43813abbae18a83bf","SQ *LEVAIN BAKERY"
"662423453813abbae18ec1bf","2ND SWING - DALLAS"
"6624235e3813abbae18ec2d3","2ND SWING - DALLAS"
"6624239b3813abbae18ec2fd","2ND SWING - DALLAS"
"66242ad23813abbae18ec5a4","TST* BLACK MOUNTAIN RAILY"
"662431583813abbae18edacd","CVS/PHARMACY #03 03860--P"
"662439de3813abbae18eebff","SP OUTERKNOWN"
"6624854d206cf7573ca71eb3","HYATT REGENCY O'HARE F"
"66250a59206cf7573ca99590","MID PINES INN AND GOLF CL"
"66255de8206cf7573cab78ad","APP*Astroline.today"
"66256e133813abbae1934551","JIMMY JOHNS # 285"
"6626a1db3813abbae1995350","GETCONTENT.CLUB"
"6626afa23813abbae1999f95","APP*Astroline.today"
"6627cc9239269577a382b0f2","SQ *SUGARHOUSE"
"66281f4d39269577a386eeca","2222 McKinney Ave Ste 3"
"6628486639269577a3890afc","ROSS STORE #2235"
"66287b47206cf7573cbecdc2","TST* ELLIOTT BAY BREWING"
"662a98ad206cf7573cc8d983","SPEEDWAY 04089"
"662b8a85206cf7573cd00258","HOLIDAY STATIONS 3535"
"662bbe5c39269577a398c75b","SHEETZ 2555"
"662bcd0e206cf7573cd16ca1","WL *STEAM PURCHASE"
"662bcd3439269577a3994987","STEAMGAMES.COM 4259522985"
"662bcd34206cf7573cd16cc9","STEAMGAMES.COM 4259522985"
"662bd3ae206cf7573cd16f67","THE UPS STORE 2820"
"662be26139269577a3996a38","SPEEDWAY 04182"
"662bf5a339269577a3999361","APP*Astroline.today"
"662c0e5d39269577a39a54ae","CITGO MARY MART"
"662c8a3a39269577a39cce9a","TST* MIOPOSTO - WEST SEAT"
"662d013f39269577a39e2583","STRADA PROVINCIALE 92"
"662d016e39269577a39e25ab","STRADA PROVINCIALE 92"
"662d019a206cf7573cd7c882","STRADA PROVINCIALE 92"
"662d02a6206cf7573cd7c8d0","STRADA PROVINCIALE 92"
"662d4235206cf7573cd949c4","GETCONTENT.CLUB"
"662d760139269577a3a08d63","PAYPAL *LYCAMOBILE"
"662d769739269577a3a08d9e","CHIPOTLE 2395"
"662d9951206cf7573cdb4054","SQ *LAZEEZ"
"662ddc2339269577a3a1a945","WEST SEATTLE BOWL"
"662ddc38206cf7573cdc73de","WEST SEATTLE BOWL"
"662ddc53206cf7573cdc740f","WEST SEATTLE BOWL"
"662ddc8939269577a3a1a97b","WEST SEATTLE BOWL"
"662e6067206cf7573cded23e","SQ *WILL CARROLL COTTL"
"662e687a39269577a3a2ea44","UNICREDIT - NICOLOSI"
"662e6fe839269577a3a2ece9","UNICREDIT - NICOLOSI"
"662e7adc206cf7573cdf2f74","BURGERFI CROSSROADS IN"
"662ea78839269577a3a3e6d5","KUM&GO 0131R HUXLEY"
"662fd56d39269577a3a7fcf2","CVS/PHARMACY #00 00918--9"
"66302bc6206cf7573ce68128","WALGREENS STORE 941 DURHA"
"6631212ef64fe129f75cf37e","METRO BARCELONA"
"6631242c13a08be7f121a9e1","SP ZYLCH INC"
"66312e7af64fe129f75d8012","SHEETZ 2397"
"66312ec513a08be7f122b3e9","TRADER JOE S #72 TRADER J"
"663225ebf64fe129f761b624","SPEEDWAY 04089"
"6632421df64fe129f7621f47","CHICK-FIL-A #02742"
"66324d05f64fe129f762256e","LA CAVA UNIVERSAL"
"66327120f64fe129f763400d","100491057"
"6632a67513a08be7f12ac0c2","gremlingrwlrs"
"66337f8df64fe129f7684f09","PSM"
"6633abb2e6dc762ec11de681","CASTELL DE MONTJUIC"
"6633f259e6dc762ec11ee4bb","TERRA MIA"
"6634a8f65fcaa0f1ad298462","FUNDACIO JOAN MIRO"
"6634af12e6dc762ec1209bb8","WWW CINESA ES"
"6634f560d6b57d6761b44c8d","SQ *SUGARHOUSE"
"6635409a2817053d35d19834","RALEIGH FOUNDE INVOICE"
"663544962cb00851d2f610cf","VUELING AIRLINES"
"663595442cb00851d2f71314","TCBY - SUGAR HOUSE CENTER"
"6635cbcb2cb00851d2f76c4b","METRO BARCELONA"
"66360e4c2817053d35d4bf4e","Grancafe Arrivi Malpensa"
"663637ca2cb00851d2fa1111","BAR CENTRALE"
"66365dc02cb00851d2faff21","FIVE GUYS NJ 1971 QSR"
"6636692a2817053d35d58aae","24 STATE RT. 39"
"663673a52cb00851d2fb0749","VERNON DINER"
"663673b22817053d35d58db4","SP AMERICAN DREAM SH"
"663678e82817053d35d58ff9","AMERICAN DREAM"
"663679f22cb00851d2fb1cc4","AMERICAN DREAM"
"663697212817053d35d62773","IT"
"663698622817053d35d627b0","BLUE WHALE"
"66369c162cb00851d2fbaefe","CINNABON #102104"
"6636a0132817053d35d64f08","SQ *KPOP NARA"
"6636a29e2817053d35d65560","H MART AMER DREAM LLC"
"6636a2c62817053d35d65588","H MART AMER DREAM LLC"
"6636c4c12817053d35d6b0d0","SCHEELS EDEN PRAIRIE"
"6636cb182817053d35d6b7d9","DSW EDEN PRAIRIE CTR"
"6636ddb42cb00851d2fd7f06","TST* CHUCKS STEAKHOUSE B"
"6636e8cf2cb00851d2fdf870","H-E-B #724"
"66376a042cb00851d2ffc6f4","OPENMOVE - TRANSPORT"
"66377ccb2cb00851d2ffd94d","CS *OURA RING GC"
"66379b882817053d35d8bc6c","Exxon LIBERTY CORNER S"
"6637a8f62cb00851d201a7e6","COCA COLA NEW BERN NC"
"6637d3222817053d35d931d6","APP*Astroline.today"
"6637e9552817053d35d957d6","IS DUTY FREE AMER AA6"
"663810932817053d35daa7bd","SHOPRITE COMMERCE ST S1"
"66382cf12817053d35dae4ad","WL *Steam Purchase"
"6638ef332cb00851d2077bcc","FNM*TRENORD TVM 427-M.."
"663902a62cb00851d20789e3","MSKCC MAIN CAFETERIA"
"663929d52cb00851d2087712","ATLANTIS SRL"
"663943392817053d35e16f98","CINNCINNATICARTCHAIRSTRLR"
"663a0d012cb00851d20fdced","ATLANTIS SRL"
"663a134d2817053d35e60948","ATLANTIS SRL"
"663a1a222817053d35e638ae","LIDL 473"
"663a385c2cb00851d2108753","SP CHELSEAPARKE"
"663a42bd2817053d35e6f32b","TST* LAKEWOOD SOCIAL NEW"
"663a89812817053d35f04c8c","KFC C160044"
"663a8a942817053d35f04cd8","MCDONALD'S F1913"
"663b06902817053d35f3dcd4","FNM*TRENORD TVM 1069-.."
"663b34a72817053d35f6312b","MXP T1 LAST MINUTE B DUTY"
"663b789f2817053d35f82690","SQ *FIVE WATT COFFEE"
"663b9ff52817053d35f88131","SKIPPERS SEAFOOD & SMO"
"663bd8172cb00851d22cae1a","YUL T HORTON TB"
"663be1252817053d35fcd86f","975 ROMEO VACHON BLVD"
"663bf3a12cb00851d22ce61f","3726-MNTR MAISON DE LA P"
"663c1d0d2817053d35fddf42","AZITRA RESTAURANT"
"663c1d212817053d35fddfb4","AZITRA RESTAURANT"
"663c2ba92cb00851d2304b92","SP ALOHA COLLECTION"
"663c38142817053d35fedb7a","SEATGEEK TICKETS"
"663d10b82817053d3511cd6d","SLICE OF STAMFORD"
"663d674d2817053d35142e48","Prime Video Channels"
"663ed7412cb00851d25d6c0d","SP FREEFLYAPPAREL"
"663f78b12817053d352613a3","BLACKHOLE BAKERY"
"663fac8b2817053d3526d1f4","COSTCO GAS #0645"
"663fb6fa2cb00851d26039a4","MCDONALD'S F7362"
"663fb8262817053d3526d486","SQ *TEA MARKET"
"663fbc312cb00851d2604691","SP HOLDERNESS&BOURNE"
"663fd52b2817053d35279a92","MCDONALD'S F12288"
"66400d112cb00851d2637c9e","FLYING HORSE TAPROOM"
"6640120d2cb00851d2637f3b","NIGHTHAWKS"
"6640f59f2cb00851d2683a2c","SQ *ASHEVILLE BEE CHAR"
"6640f5c62cb00851d2683a96","SQ *THE SUBS FACTORY A"
"6640fbf42cb00851d2683b62","MAST STORE ASHEVILLE"
"66410c962817053d352b26cf","TST* WICKED WEED - PUB"
"664124ad2cb00851d269b81c","INGLES MARKETS #8"
"6642275185271685f3a97730","SQ *NORA"
"6642742868244e17cd307fd5","CHICK-FIL-A #01957"
"66427c4468244e17cd30c566","SQ *GRAY SQUIRREL COFF"
"664380524d4a18daec8cdba7","FILO PASTRIES"
"664389284d4a18daec8d2e28","HARRIS TEETER FUEL #353"
"66439a692f0af92da6d01575","BOJANGLES 29"
"66439ea22f0af92da6d0219e","SHOPRITE SHIPPAN S1"
"6643a0b62f0af92da6d03163","TST* MANHATTAN CAFE - DTR"
"664402d529feb11fa5c25dd2","MICKMAN BROTHERS INC"
"6644a6a929feb11fa5c858ae","BREEZE THRU 3014"
"6644aace29feb11fa5c95996","HONK PARKING"
"6644cbdef69ed6ca4c6793a6","HONK PARKING"
"6644f9ec29feb11fa5cdc66b","CVS/PHARMACY #02 02475--1"
"6644fa5529feb11fa5cdc69a","Cos Cob Wine & Spirits"
"66452311f69ed6ca4c6b98fa","SP DESIGNED FOR JOY"
"6645289629feb11fa5d11ff2","RALEIGH STREET PARKING"
"664574c7f69ed6ca4c6deec5","PAYPAL *CRYPTO HUB"
"6645f04e29feb11fa5fc11dd","DUNKIN #348754"
"6645fd37f69ed6ca4c9a3247","HONK PARKING"
"664646de29feb11fa5fef328","WHISKY RIVER T2-D RDU"
"664646f729feb11fa5fef34c","WHISKY RIVER T2-D RDU"
"6646572329feb11fa5005094","GLENWOOD VILLAGE"
"664761e66a72d8d29d0093b2","THE GOLF WAREHOUSE"
"6647b8266a72d8d29d037dbd","HH 88"
"6647bbcb6a72d8d29d037e9c","SHEETZ 0578"
"6648a9056a72d8d29d070d40","HOLIDAY STATIONS 3535"
"66492a022368387c4042f155","CVS/PHARMACY #01 01987--1"
"664a6c0a2368387c404fc084","MICKMAN BROTHERS INC"
"664b4d3f2fa596ceee083844","TST* THE FRONT- SOMA CAFE"
"664b74256f9e65f06f9df8ff","SP AURAGLOW.COM"
"664b78a77f66f0fc7f81bdfa","CHAR GRILL"
"664ca3c97f66f0fc7f8986d4","QT 184 INSIDE"
"664d2fa5e76f1b68b6646723","WESTRLY NATURAL MRKT 2605"
"664d3aa1e76f1b68b6647f48","CROSSROADSFOODANDBEV"
"664de8ddb157cf6a9d2b45b6","TST* CARROLLS KITCHEN"
"664ded2ab157cf6a9d2b4aa1","BLACKHOLE BAKERY"
"664e2f71b157cf6a9d2cd176","SQ *BLACK & WHITE COFF"
"664e5a1fb157cf6a9d2e0af8","TST* PUBLIK COFFEE WEST T"
"664e6a7de76f1b68b66c3970","TST* JENI'S SPLENDID ICE"
"664e7921e76f1b68b66c5bc3","Alamo Raleigh"
"664e841cb157cf6a9d2f3219","MORTON WILLIAMS - CRIMSO"
"664f39c2e76f1b68b6710254","SQ *BLACK & WHITE COFF"
"664f509ae76f1b68b673264b","SQ *SKILLETS FOOD TRUC"
"664f6f4aa8d02d4d6a536064","WEAVER STREET MRKT RALE"
"664f75c6a8d02d4d6a5382e9","SQ *RESILIENT COUNSELI"
"664f7c8ca8d02d4d6a53e160","#3 WAKE COUNTY ABC BOA"
"664f7c92cbd253a4062b2a59","SAN JOSE TACOS & TEQUI"
"664f7ce7cbd253a4062b2f4d","#3 WAKE COUNTY ABC BOA"
"664fac99a8d02d4d6a573734","HEART OF AMERICA GOLF COU"
"664fc79ecbd253a4062c7a45","RDUAA PUBLIC PARKING"
"664fcbe8a8d02d4d6a579b9e","SQ *CATERING WORKS AT"
"664fd122a8d02d4d6a583fba","CASEY S #4344 15800 E 23R"
"66507162a8d02d4d6a5a036f","QT 184 INSIDE"
"66508146a8d02d4d6a5a30a3","SHEETZ 0555"
"66509af2cbd253a4062f340d","STATE OF ALABAMA"
"6650bb70f71ff815a5986928","SQ *ORDER BAGELS, COFF"
"6650c383f71ff815a598868b","MARATHON PETRO22"
"6650dfa3bed43ed3e0a1a16f","APP*Astroline.today"
"6650ed8df71ff815a599d267","ZORA FOOD AND WINE"
"6650ed95f71ff815a599d291","ZORA FOOD AND WINE"
"66510032bed43ed3e0a359b4","CITY OF TBAY PARKING AUTH"
"6651070cf71ff815a59a5ef6","Scheels"
"66511f35f71ff815a59acd76","WEGMANS WEST CARY 139"
"6651223abed43ed3e0a46273","TST* SUSHI ONE"
"665134acf71ff815a59b66b6","TST* RAGAZZA FOOD & WINE"
"6651f16ff71ff815a59e5e66","EP MART #15"
"6651fe08bed43ed3e0a6f838","SP BROCCOLI"
"6651fe8fbed43ed3e0a6fae0","SP BROCCOLI"
"6651fedef71ff815a59f50b1","SQ *THOU MAYEST NELSON"
"6652134bf71ff815a5a01518","MECP-SLEEPGIANT PPARK"
"66521721f71ff815a5a02c61","JABBERWOCKY INC"
"66521766f71ff815a5a02c99","JABBERWOCKY INC"
"66522d36bed43ed3e0a81cbe","TARGET T-1484"
"6652633ebed43ed3e0a9cd74","PUBLIX SUPER MAR 4101 HOO"
"66526c8af71ff815a5a3000b","PANDA EXPRESS"
"6652704bf71ff815a5a305b6","True Love Yoga"
"6652839bf71ff815a5a35f8e","TST* RAGAZZA FOOD & WINE"
"66529541bed43ed3e0aba607","Uniqlo USA LLC"
"6652aec9bed43ed3e0abd65a","50 CUMBERLAND STREET"
"66535c8abed43ed3e0af8353","Snooze WestPort"
"6653791ebed43ed3e0af8b77","MECP-KAKABEKAFALL PPAR"
"66538182f71ff815a5a698e5","MECP-KAKABEKAFALL PPAR"
"6653962cbed43ed3e0b0371a","VALUE VILLAGE # 2087"
"6653b45cf71ff815a5a7269d","TST* STRANG CHEF COLLECTI"
"6653b4c7bed43ed3e0b0920d","TST* STRANG CHEF COLLECTI"
"6653bf67f71ff815a5a748fa","201 KITTY HAWK SURF CO"
"6653cfeebed43ed3e0b0a9ed","RDUAA ONLINE PARKING"
"665416b5f71ff815a5a7d8c3","PAYPAL *LYCAMOBILE"
"6654b6f6f71ff815a5a9d78b","CIRCLE K JAX BEACH # 6"
"6654b95df71ff815a5a9da4f","MARATHON PETRO22"
"6654c01df71ff815a5a9dd73","MEDIUM MONTHLY"
"6654d0cebed43ed3e0b63ae4","Scheels"
"6654da24f71ff815a5aa872a","TROPICAL SMOOTHIE CAFE NC"
"6654db16bed43ed3e0b670ce","TARGET T-3414"
"6655037ff71ff815a5ab360d","TST* NC COAST RESTAURANT"
"66550e0ebed43ed3e0b7783a","TST* NC COAST RESTAURANT"
"665534c4f71ff815a5ac4903","WAWA 6100"
"665536b5f71ff815a5acbed8","WAWA 6100"
"66555216f71ff815a5acd999","QT 184 INSIDE"
"6655dffef71ff815a5b29e0d","SQ *HEIRLOOM BAKERY &"
"6655e684bed43ed3e0c2f2ca","TST* THE FRONT- SOMA CAFE"
"6655f2f93be52cd1d8003892","COSTCO GAS #0645"
"6655f46ca07b8b5a53603b84","STACK EM HIGH PANCAKES &"
"6655fb3b3be52cd1d80082aa","LA FARM BAKERY & CAFE"
"665600ff82cb586e586aad77","BEN FRANKLIN"
"6656476482cb586e5870f137","TST* LUCYS CANTINA ROYAL"
"6657365482cb586e587af2b7","SP LEMON & LINE, LLC"
"66573ad482cb586e587afeb5","SQ *KONA COFFEE ROASTE"
"665740d00bf260cc4ce8b066","KRISPY KREME #0949"
"665740f382cb586e587b8286","KRISPY KREME #0949"
"66576be47912d25d26100cd8","PERA MEDITERRANEAN BRA"
"665792acf27fe4b0e8649268","RARE.ORG/CARBONCOUNTS"
"6657976f3223393ccbee381e","TST* GREGORY'S COFFEE - 5"
"6657a551704984f544f196c4","REGGIO PIZZA T1 FC ORD"
"6657a6a33223393ccbefeea7","BILLY GOAT ORD"
"6657abc13223393ccbeff48b","RUNZA RESTAURANT"
"6657b48a3223393ccbeff5ab","SQ *CHEVAL"
"6657ced93223393ccbf06b5b","Alamo Raleigh"
"6657e6783223393ccbf0b2b4","RDUAA PUBLIC PARKING"
"6657e9a9704984f544f2e9a3","SHEETZ 2399"
"66588b2e3223393ccbf709eb","RARE.ORG/CARBONCOUNTS"
"66588d46704984f544f96d1b","TST* THE FRONT- RUMSYS"
"6658a652704984f544f9d9c1","LGA C COTTO MARKET"
"6658ff75704984f544fc1f3d","SAMSCLUB #8242"
"66590a80704984f544fc4d36","FIREHOUSE SUBS 0551 QSR"
"66590ee43223393ccbf8f2ab","SQ *EAST CAFE"
"6659d980bdcc0f105d57a0ee","SQ *SUGARHOUSE"
"665a6f11bdcc0f105d5b1a77","OAK CITY BREWING CO"
"665b5014bdcc0f105d600e44","22501- GARDEN CITY CTR"
"665b5027bdcc0f105d600e6d","22501- GARDEN CITY CTR"
"665b554cbdcc0f105d601acc","TEDS MONTANA GRILL 19"
"665b622192c8a0d931058828","#15 WAKE COUNTY ABC BO"
"665b6876bdcc0f105d602fc7","HARRIS TEETER #4 885 WALN"
"665b6f66bdcc0f105d605599","SQ *KUYA BEAR FOOD"
"665b78a792c8a0d931062e67","99 RANCH MARKET #1603"
"665b79d992c8a0d931062ead","99 RANCH MARKET #1603"
"665b81c292c8a0d9310634a2","99 RANCH MARKET #1603"
"665b84e1bdcc0f105d60b334","99 RANCH MARKET #1603"
"665b922fbdcc0f105d60e8ec","H MART LITTLE FERRY NJ"
"665c85b2bdcc0f105d67928f","CIRCLE K # 23118"
"665da425bdcc0f105de1f989","HOLIDAY STATIONS 3535"
"665dbb46bdcc0f105d004682","SQ *BLACK & WHITE COFF"
"665e1b45dd15d91fb79cbfd4","MCDONALD'S F2288"
"665e2581dd15d91fb79cc63c","CIRCLE K # 21282"
"665e3d2a4c7ddae76a56d729","INGLES MARKETS #8"
"665e3e0bdd15d91fb79d5952","THE I MARKET #708"
"665e4a2e4c7ddae76a56fcf5","OLD NAVY US 3444"
"665f1f054c7ddae76a4e2959","TST* THE FRONT- SOMA CAFE"
"665f22564c7ddae76a4e2b07","ORIGINAL BLUE CANTINA II"
"665f22634c7ddae76a4e3031","SQ *BLACK & WHITE COFF"